	ID	Taxa	Kingdom	Seq_Length	Site
13991	G5EC32	Caenorhabditis elegans	Metazoa	1005	False
13993	P46310	Arabidopsis thaliana	Viridiplantae	446	False
13994	P56765	Arabidopsis thaliana	Viridiplantae	488	False
13997	Q8VY16	Arabidopsis thaliana	Viridiplantae	819	False
13999	Q9FI46	Arabidopsis thaliana	Viridiplantae	269	True
14000	Q9M158	Arabidopsis thaliana	Viridiplantae	466	False
14002	P35734	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	292	False
14003	P38863	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	823	False
14005	P53267	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	343	False
14006	Q06833	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	770	True
14011	Q05175	Rattus norvegicus	Metazoa	220	False
14016	P41046	Drosophila melanogaster	Metazoa	550	False
14017	Q9FG37	Arabidopsis thaliana	Viridiplantae	838	False
14019	A0A5F8MPU3	Mus musculus	Metazoa	2282	False
14025	Q9TW65	Caenorhabditis elegans	Metazoa	3674	False
14026	B2RPY5	Mus musculus	Metazoa	545	True
14027	Q8CG64	Mus musculus	Metazoa	494	True
14031	Q9C8H3	Arabidopsis thaliana	Viridiplantae	776	False
14034	Q9V6L9	Drosophila melanogaster	Metazoa	255	False
14035	F4JT76	Arabidopsis thaliana	Viridiplantae	1034	False
14037	Q06604	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	576	False
14040	Q921W0	Mus musculus	Metazoa	196	False
14041	P53983	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	676	True
14043	Q9QWV4	Mus musculus	Metazoa	267	False
14044	Q12142	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	997	False
14046	O08586	Mus musculus	Metazoa	403	False
14047	O70433	Mus musculus	Metazoa	279	False
14049	Q8CJF7	Mus musculus	Metazoa	2243	False
14051	O22788	Arabidopsis thaliana	Viridiplantae	236	False
14053	Q09967	Caenorhabditis elegans	Metazoa	551	True
14054	Q18807	Caenorhabditis elegans	Metazoa	339	True
14055	Q3U284	Mus musculus	Metazoa	315	True
14057	Q6PCQ0	Mus musculus	Metazoa	778	False
14061	A2T1U1	Brassica oleracea var. botrytis	Viridiplantae	305	False
14064	Q9MBA2	Arabidopsis thaliana	Viridiplantae	326	False
14066	Q9SK50	Arabidopsis thaliana	Viridiplantae	539	False
14067	Q9XII1	Arabidopsis thaliana	Viridiplantae	307	False
14068	D0Q0Y7	Rattus norvegicus	Metazoa	160	True
14072	Q8RWG2	Arabidopsis thaliana	Viridiplantae	652	False
14073	Q8RWX4	Arabidopsis thaliana	Viridiplantae	611	False
14074	P36131	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	295	False
14075	P38242	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	237	True
14076	P38283	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	698	False
14077	P69850	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	94	False
14078	Q12382	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	290	True
14079	Q55GF9	Dictyostelium discoideum	other	1320	False
14080	Q19404	Caenorhabditis elegans	Metazoa	442	False
14081	P41832	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1953	False
14082	Q6UJY2	Mus musculus	Metazoa	1175	True
14083	Q9QZN9	Rattus norvegicus	Metazoa	360	True
14084	Q9SLD2	Arabidopsis thaliana	Viridiplantae	520	False
14088	Q8R0W0	Mus musculus	Metazoa	6548	False
14093	P36094	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	363	False
14095	Q99PD6	Rattus norvegicus	Metazoa	461	False
14096	Q9C811	Arabidopsis thaliana	Viridiplantae	1495	False
14100	Q8VHW8	Rattus norvegicus	Metazoa	275	True
14102	F4I8I0	Arabidopsis thaliana	Viridiplantae	596	True
14104	O22806	Arabidopsis thaliana	Viridiplantae	395	False
14105	P36162	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133	False
14107	Q03954	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	165	False
14108	P32380	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	944	False
14109	P53540	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	846	False
14110	Q03018	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1630	False
14112	Q61161	Mus musculus	Metazoa	821	False
14119	Q8RXA7	Arabidopsis thaliana	Viridiplantae	1187	False
14120	H2KZH5	Caenorhabditis elegans	Metazoa	621	False
14121	Q3U827	Mus musculus	Metazoa	592	False
14123	Q91YM2	Mus musculus	Metazoa	1499	False
14127	Q5BKR2	Mus musculus	Metazoa	547	True
14128	Q9LD43	Arabidopsis thaliana	Viridiplantae	769	False
14129	O35671	Mus musculus	Metazoa	200	False
14130	O46385	Bos taurus	Metazoa	2194	False
14131	P34260	Caenorhabditis elegans	Metazoa	603	False
14133	Q28177	Bos taurus	Metazoa	415	False
14134	Q9ERG0	Mus musculus	Metazoa	753	False
14135	O88382	Rattus norvegicus	Metazoa	1277	False
14136	O54931	Mus musculus	Metazoa	1089	False
14137	Q9CQP8	Mus musculus	Metazoa	194	False
14143	P32336	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	851	False
14144	O04616	Arabidopsis thaliana	Viridiplantae	164	False
14145	Q8CI15	Mus musculus	Metazoa	382	False
14146	Q3KNY0	Mus musculus	Metazoa	2849	False
14150	Q61097	Mus musculus	Metazoa	873	False
14152	Q6S5G3	Arabidopsis thaliana	Viridiplantae	793	False
14157	Q9QVP9	Mus musculus	Metazoa	1009	False
14161	Q3V0B4	Mus musculus	Metazoa	1847	False
14162	A2ALU4	Mus musculus	Metazoa	1481	False
14164	Q9QXN0	Mus musculus	Metazoa	1986	False
14165	P20484	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	414	False
14166	Q91YE8	Mus musculus	Metazoa	1087	False
14173	Q8VDY4	Mus musculus	Metazoa	628	False
14174	P54074	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	624	True
14177	Q9VSB9	Drosophila melanogaster	Metazoa	376	True
14179	Q9VGL8	Drosophila melanogaster	Metazoa	363	False
14181	Q28205	Bos taurus	Metazoa	1199	False
14183	Q42545	Arabidopsis thaliana	Viridiplantae	433	False
14185	Q9XTB5	Caenorhabditis elegans	Metazoa	500	False
14186	Q0WQG8	Arabidopsis thaliana	Viridiplantae	467	True
14188	Q9DCD5	Mus musculus	Metazoa	549	False
14189	Q9VAS7	Drosophila melanogaster	Metazoa	395	True
14190	F4HXY7	Arabidopsis thaliana	Viridiplantae	425	True
14193	Q8BRE0	Mus musculus	Metazoa	195	False
14198	Q9LU93	Arabidopsis thaliana	Viridiplantae	209	False
14200	P38198	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1513	False
14201	P53895	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	289	False
14204	Q12045	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	647	False
14205	G5EGK5	Caenorhabditis elegans	Metazoa	928	False
14207	Q9LDC0	Arabidopsis thaliana	Viridiplantae	365	False
14210	P10080	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	294	False
14211	Q9VJL6	Drosophila melanogaster	Metazoa	138	False
14212	B7Z0I7	Drosophila melanogaster	Metazoa	351	False
14213	Q03455	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	724	True
14214	Q94131	Caenorhabditis elegans	Metazoa	335	False
14215	Q45VK7	Mus musculus	Metazoa	4306	False
14223	Q19131	Caenorhabditis elegans	Metazoa	813	False
14226	P32521	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1480	False
14229	Q9P804	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	548	False
14232	Q04847	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	553	False
14233	Q9FNB0	Arabidopsis thaliana	Viridiplantae	1381	False
14234	P38870	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	785	False
14236	Q9EPA0	Rattus norvegicus	Metazoa	957	False
14237	Q9ES56	Mus musculus	Metazoa	219	False
14243	Q8C0V1	Mus musculus	Metazoa	768	False
14247	Q21443	Caenorhabditis elegans	Metazoa	566	False
14250	Q9D494	Mus musculus	Metazoa	218	False
14252	Q9DAG4	Mus musculus	Metazoa	180	False
14253	Q9I7U4	Drosophila melanogaster	Metazoa	18141	False
14255	P60879	Mus musculus	Metazoa	206	False
14258	P82347	Mus musculus	Metazoa	289	True
14259	P82349	Mus musculus	Metazoa	320	True
14261	O01971	Caenorhabditis elegans	Metazoa	166	False
14262	Q12445	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	299	True
14263	Q23544	Caenorhabditis elegans	Metazoa	508	True
14264	Q8MLV1	Drosophila melanogaster	Metazoa	741	False
14265	Q59RW5	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	493	False
14266	Q61884	Mus musculus	Metazoa	491	False
14268	Q9D992	Mus musculus	Metazoa	256	False
14269	Q9VYX1	Drosophila melanogaster	Metazoa	101	False
14270	A2RTF1	Mus musculus	Metazoa	1109	False
14273	Q64727	Mus musculus	Metazoa	1066	False
14274	Q80W99	Mus musculus	Metazoa	395	True
14280	P32567	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	862	False
14281	Q709R6	Drosophila melanogaster	Metazoa	399	False
14282	Q9VVA8	Drosophila melanogaster	Metazoa	78	True
14285	A0A1C3NSL9	Caenorhabditis elegans	Metazoa	1644	False
14288	Q61234	Mus musculus	Metazoa	503	False
14290	Q95QA6	Caenorhabditis elegans	Metazoa	663	False
14293	Q61233	Mus musculus	Metazoa	627	False
14294	Q7SIG6	Mus musculus	Metazoa	958	False
14295	Q923S6	Mus musculus	Metazoa	574	False
14297	E9Q3G8	Mus musculus	Metazoa	1462	False
14299	Q9Z1N1	Rattus norvegicus	Metazoa	339	False
14300	O82245	Arabidopsis thaliana	Viridiplantae	196	True
14301	Q8RWI0	Arabidopsis thaliana	Viridiplantae	391	True
14302	Q9SW18	Arabidopsis thaliana	Viridiplantae	312	False
14304	Q93Y07	Arabidopsis thaliana	Viridiplantae	622	True
14305	P53168	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	247	False
14306	Q6DFW0	Mus musculus	Metazoa	481	False
14308	Q8K3Y3	Mus musculus	Metazoa	209	False
14309	Q9DB96	Mus musculus	Metazoa	315	False
14310	Q9V4P1	Drosophila melanogaster	Metazoa	1239	False
14311	Q9VC45	Drosophila melanogaster	Metazoa	1954	False
14312	O60952	Dictyostelium discoideum	other	199	False
14314	A1Z9P3	Drosophila melanogaster	Metazoa	1576	False
14315	A2ARP9	Mus musculus	Metazoa	588	False
14319	Q8BGY9	Mus musculus	Metazoa	580	True
14320	Q91ZR5	Mus musculus	Metazoa	686	False
14321	Q9SU08	Arabidopsis thaliana	Viridiplantae	904	False
14323	P20676	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1076	False
14324	P49686	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	430	False
14325	Q9SNB7	Arabidopsis thaliana	Viridiplantae	665	False
14326	Q9ZV24	Arabidopsis thaliana	Viridiplantae	148	True
14327	P40318	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1319	False
14330	P18410	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	259	True
14331	Q9Z125	Mus musculus	Metazoa	519	False
14333	O70258	Mus musculus	Metazoa	437	False
14336	Q9Y7L4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	409	False
14337	O35394	Rattus norvegicus	Metazoa	185	True
14341	Q24478	Drosophila melanogaster	Metazoa	1096	False
14342	O08650	Mus musculus	Metazoa	554	True
14343	P98200	Mus musculus	Metazoa	1148	True
14344	Q12246	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	624	False
14345	P39013	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	349	False
14346	Q8BVN3	Mus musculus	Metazoa	442	True
14349	P38182	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	117	False
14350	Q9CRA5	Mus musculus	Metazoa	298	False
14354	P39685	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1337	False
14358	Q08509	Mus musculus	Metazoa	821	False
14359	O65502	Arabidopsis thaliana	Viridiplantae	395	False
14362	P06105	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1222	False
14363	P39705	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	539	False
14364	Q8LLD0	Arabidopsis thaliana	Viridiplantae	1046	False
14366	Q3UK10	Mus musculus	Metazoa	175	False
14367	P14906	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	663	True
14368	Q53AQ4	Rattus norvegicus	Metazoa	245	True
14369	Q8S8K8	Arabidopsis thaliana	Viridiplantae	152	True
14370	Q8VY88	Arabidopsis thaliana	Viridiplantae	175	False
14371	Q0QWG9	Mus musculus	Metazoa	1203	False
14373	Q9WVM1	Mus musculus	Metazoa	628	False
14375	Q62696	Rattus norvegicus	Metazoa	911	False
14376	Q9QX74	Rattus norvegicus	Metazoa	1474	False
14377	Q9QZS8	Mus musculus	Metazoa	854	False
14381	Q9D9W1	Mus musculus	Metazoa	207	False
14382	Q01649	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	594	False
14384	Q3UHU5	Mus musculus	Metazoa	1945	False
14387	Q9N589	Caenorhabditis elegans	Metazoa	588	False
14388	P25644	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	796	False
14391	Q04839	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	188	False
14392	Q6F6B5	Arabidopsis thaliana	Viridiplantae	741	False
14393	Q940U6	Arabidopsis thaliana	Viridiplantae	316	False
14394	Q9MBA1	Arabidopsis thaliana	Viridiplantae	536	False
14395	Q9SKT0	Arabidopsis thaliana	Viridiplantae	300	False
14398	Q94BS2	Arabidopsis thaliana	Viridiplantae	335	False
14399	Q09349	Caenorhabditis elegans	Metazoa	984	False
14401	P32504	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	956	False
14402	Q64702	Mus musculus	Metazoa	925	False
14403	Q9W1X4	Drosophila melanogaster	Metazoa	1711	False
14406	P35729	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1037	False
14408	P40075	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	244	False
14409	P40548	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	159	True
14412	Q9Y0E4	Drosophila melanogaster	Metazoa	2262	False
14414	P0C0A9	Rattus norvegicus	Metazoa	76	False
14421	A4GSN8	Arabidopsis thaliana	Viridiplantae	2093	False
14422	P40477	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1460	False
14423	Q8K3W3	Mus musculus	Metazoa	698	False
14425	Q56X52	Arabidopsis thaliana	Viridiplantae	351	False
14427	Q3KN41	Drosophila melanogaster	Metazoa	1840	False
14432	P32499	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	720	False
14433	P40368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	713	False
14434	H2KYS8	Caenorhabditis elegans	Metazoa	1107	True
14435	Q8R4T1	Mus musculus	Metazoa	145	False
14437	Q80ZQ9	Mus musculus	Metazoa	193	False
14438	Q62733	Rattus norvegicus	Metazoa	452	False
14440	Q8R4T5	Rattus norvegicus	Metazoa	394	False
14441	Q8R5A3	Mus musculus	Metazoa	670	False
14443	A0A075TMP0	Penicillium expansum	Fungi	340	False
14444	A0A075TRC0	Penicillium expansum	Fungi	1776	False
14445	A0A075TXZ1	Penicillium expansum	Fungi	324	False
14447	K7WDL7	Catharanthus roseus	Viridiplantae	388	False
14449	M4IRL4	Humulus lupulus	Viridiplantae	573	False
14454	Q8CII8	Mus musculus	Metazoa	388	False
14456	P26434	Rattus norvegicus	Metazoa	717	False
14460	Q9R0N6	Mus musculus	Metazoa	395	True
14462	Q9WU70	Rattus norvegicus	Metazoa	1152	False
14464	Q9ZVJ3	Arabidopsis thaliana	Viridiplantae	550	False
14465	P36161	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1157	False
14466	P52891	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	726	False
14468	Q9ASS2	Arabidopsis thaliana	Viridiplantae	601	False
14469	P17119	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	729	False
14470	Q03200	Oryza sativa subsp. japonica	Viridiplantae	128	False
14471	Q9STF2	Arabidopsis thaliana	Viridiplantae	510	False
14478	Q9ET80	Mus musculus	Metazoa	660	False
14479	Q9VN45	Drosophila melanogaster	Metazoa	553	False
14480	G5ECN5	Caenorhabditis elegans	Metazoa	388	False
14482	Q1KPV0	Arabidopsis thaliana	Viridiplantae	912	False
14483	Q9M0Z3	Arabidopsis thaliana	Viridiplantae	776	False
14485	Q9ESE1	Mus musculus	Metazoa	2856	False
14486	Q9XVI2	Caenorhabditis elegans	Metazoa	811	False
14487	O70200	Mus musculus	Metazoa	147	False
14492	Q62261	Mus musculus	Metazoa	2363	False
14493	Q9R1L5	Mus musculus	Metazoa	1570	False
14495	A1Z7A8	Drosophila melanogaster	Metazoa	634	False
14496	P34077	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	839	False
14498	P53369	Rattus norvegicus	Metazoa	156	False
14501	Q99LM3	Mus musculus	Metazoa	459	False
14502	O70404	Mus musculus	Metazoa	101	True
14504	Q9Z309	Mus musculus	Metazoa	187	False
14505	P0C6S7	Rattus norvegicus	Metazoa	1260	False
14506	P52593	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1655	False
14507	Q02630	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1113	False
14508	Q03790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	475	False
14509	Q12315	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	538	False
14510	Q69ZQ1	Mus musculus	Metazoa	716	True
14511	Q9W4X9	Drosophila melanogaster	Metazoa	721	False
14512	G5EGU9	Caenorhabditis elegans	Metazoa	558	False
14514	P14907	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	823	False
14516	P40064	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1391	False
14517	P46673	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	744	False
14518	P48837	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	541	False
14519	P49793	Rattus norvegicus	Metazoa	1816	False
14520	P70582	Rattus norvegicus	Metazoa	510	False
14522	Q23529	Caenorhabditis elegans	Metazoa	777	False
14524	P40457	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1679	False
14525	Q9WTW1	Rattus norvegicus	Metazoa	1043	False
14532	P57680	Mus musculus	Metazoa	1005	True
14534	P40345	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	661	True
14535	Q9JJ28	Mus musculus	Metazoa	1271	False
14536	Q9LE82	Arabidopsis thaliana	Viridiplantae	535	False
14537	O80796	Arabidopsis thaliana	Viridiplantae	330	False
14540	Q6NVG5	Mus musculus	Metazoa	214	False
14541	Q9CZX7	Mus musculus	Metazoa	257	False
14542	G5EEH9	Caenorhabditis elegans	Metazoa	1678	False
14543	Q24246	Drosophila melanogaster	Metazoa	663	False
14545	Q9VXE6	Drosophila melanogaster	Metazoa	1883	False
14546	Q8W4D6	Arabidopsis thaliana	Viridiplantae	598	False
14550	Q19253	Caenorhabditis elegans	Metazoa	592	False
14555	Q6P7B7	Rattus norvegicus	Metazoa	404	True
14557	Q9JL04	Mus musculus	Metazoa	1578	False
14558	Q9XIE2	Arabidopsis thaliana	Viridiplantae	1469	False
14561	P52591	Rattus norvegicus	Metazoa	1199	True
14562	Q80WE4	Mus musculus	Metazoa	1774	False
14565	Q80WL1	Rattus norvegicus	Metazoa	549	True
14570	P53159	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	387	False
14576	Q9V463	Drosophila melanogaster	Metazoa	1365	False
14578	Q9GYU8	Drosophila melanogaster	Metazoa	702	False
14583	I3PB37	Petunia hybrida	Viridiplantae	544	False
14586	Q9N1F5	Sus scrofa	Metazoa	241	False
14591	Q9M591	Arabidopsis thaliana	Viridiplantae	409	False
14594	P62331	Mus musculus	Metazoa	175	False
14601	Q9QZM5	Rattus norvegicus	Metazoa	476	False
14604	Q9V466	Drosophila melanogaster	Metazoa	845	False
14607	Q8VWF1	Arabidopsis thaliana	Viridiplantae	368	False
14608	Q4FZC9	Mus musculus	Metazoa	975	False
14609	Q05515	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	481	False
14615	P70460	Mus musculus	Metazoa	375	False
14616	Q6P8X9	Mus musculus	Metazoa	189	False
14618	Q8K3G9	Mus musculus	Metazoa	662	False
14619	Q9WUM4	Mus musculus	Metazoa	474	False
14622	Q06616	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	221	False
14624	Q9VT04	Drosophila melanogaster	Metazoa	471	True
14626	Q66HL2	Rattus norvegicus	Metazoa	509	False
14627	Q811A2	Rattus norvegicus	Metazoa	172	True
14628	Q920Q0	Rattus norvegicus	Metazoa	383	False
14629	Q9WV31	Mus musculus	Metazoa	396	False
14632	Q5S006	Mus musculus	Metazoa	2527	False
14634	Q9SEL5	Arabidopsis thaliana	Viridiplantae	222	False
14636	Q18508	Caenorhabditis elegans	Metazoa	1784	False
14637	Q62384	Mus musculus	Metazoa	459	False
14641	Q9U1S7	Caenorhabditis elegans	Metazoa	716	True
14642	Q3V0Q6	Mus musculus	Metazoa	470	False
14643	Q7JRE4	Drosophila melanogaster	Metazoa	650	False
14644	H2L006	Caenorhabditis elegans	Metazoa	451	True
14645	Q8R4F0	Mus musculus	Metazoa	553	True
14650	Q9BLG3	Dictyostelium discoideum	other	431	True
14653	A0A0S2UWC9	Petunia hybrida	Viridiplantae	249	False
14654	D3KY98	Carapichea ipecacuanha	Viridiplantae	350	False
14662	G4SLH0	Caenorhabditis elegans	Metazoa	18562	False
14664	Q66L44	Mus musculus	Metazoa	698	True
14666	A0A075TRB3	Penicillium expansum	Fungi	259	False
14669	C8VSZ2	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	370	False
14672	Q12062	Aspergillus parasiticus (strain ATCC 56775 / NRRL 5862 / SRRC 143 / SU-1)	Fungi	643	False
14673	Q7YTB0	Bombyx mori	Metazoa	661	False
14675	Q9USP0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	341	False
14677	Q58DZ9	Rattus norvegicus	Metazoa	258	False
14678	P47069	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	682	False
14679	P98078	Mus musculus	Metazoa	766	False
14681	P32500	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	655	True
14682	Q08931	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133	False
14687	A1Z8P9	Drosophila melanogaster	Metazoa	2346	False
14688	Q8BMD2	Mus musculus	Metazoa	852	False
14689	Q6A078	Mus musculus	Metazoa	2472	False
14691	Q8BG07	Mus musculus	Metazoa	503	True
14694	Q63472	Rattus norvegicus	Metazoa	962	False
14696	Q94AN2	Arabidopsis thaliana	Viridiplantae	700	True
14697	M9MRD1	Drosophila melanogaster	Metazoa	12345	False
14698	Q9U3F4	Caenorhabditis elegans	Metazoa	603	False
14699	Q9VV74	Drosophila melanogaster	Metazoa	226	False
14700	P15387	Rattus norvegicus	Metazoa	857	False
14702	A0A0B5L781	Penicillium brevicompactum	Fungi	398	False
14705	H9A1V3	Cannabis sativa	Viridiplantae	720	False
14706	P87017	Aspergillus parasiticus (strain ATCC 56775 / NRRL 5862 / SRRC 143 / SU-1)	Fungi	278	False
14712	Q95T12	Drosophila melanogaster	Metazoa	194	True
14713	Q9JII1	Mus musculus	Metazoa	647	False
